entry	smiles
C16443	C/C(=C\CNc1ncnc2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12)CO
C16445	CC(CO)CCNc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
C16447	CC(CO)CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
C16448	CC(CCNc1ncnc2[nH]cnc12)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C16449	C/C(=C/CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)CO
C16452	O=NN1CCCC1c1cccnc1
C16453	CN(CCCC(=O)c1cccnc1)N=O
C16461	CC(C)=CCC/C(C)=C/C(=O)O
C16462	CC(C)=CCCC(C)CC(=O)O
C16463	Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(O)O[C@H]4[C@@H](O)[C@H](n5cnc6c(=O)[nH]c(N)nc65)O[C@@H]4COP(=O)(O)O[C@H]3[C@H]2O)c(=O)[nH]1
C16464	CC(C)=CCCC(C)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C16465	CC(C)=CCC/C(C)=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C16466	CC(C)=CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C16468	CC(C)=C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C16469	CC(C)=CC(O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C16470	CC(C)=CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C16471	CC(C)=CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C16472	Oc1cccc(F)c1O
C16473	Oc1ccc(F)cc1O
C16474	O=C(O)/C=C\C(F)=C/C(=O)O
C16475	O=C(O)/C=C\C=C(\F)C(=O)O
C16476	O=C(O)CC1(F)C=CC(=O)O1
C16477	O=C1C=CC(C(F)C(=O)O)O1
C16478	O=C(O)[C@@]1(O)C=CC=C(F)[C@@H]1O
C16479	O=C(O)[C@]1(O)C=C(F)C=C[C@H]1O
C16480	O=C(O)[C@@]1(O)C=CC(F)=C[C@@H]1O
C16481	O=C(O)[C@@]1(O)C(F)=CC=C[C@@H]1O
C16482	O=C(O)[C@@]1(O)C=CC=C[C@@]1(O)F
C16483	O[C@@H]1C=C(F)C=C[C@@H]1O
C16484	O[C@H]1C=CC=C[C@]1(O)F
C16488	N[C@@H](CCCCNCC(=O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)O
C16489	N[C@@H](CCCCNCC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)C(=O)O
C16490	O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
C16492	O=C1CC(c2ccc(O)cc2)Oc2c1c(O)cc(O)c2[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C16493	CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
C16494	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
C16495	C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
C16496	C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C
C16497	C[C@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
C16498	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
C16499	C[C@H]([C@H](O)CCC(C)(O)CO)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C
C16500	CC(O)(CO)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C
C16502	CC(C)=CCC/C(C)=C/CC/C(C)=C/C(=O)O
C16503	COC(=O)/C=C(\C)CC/C=C(\C)CCC=C(C)C
C16504	C/C(=C\C(=O)O)CC/C=C(\C)CC[C@H]1OC1(C)C
C16505	COC(=O)/C=C(\C)CC/C=C(\C)CC[C@H](O)C(C)(C)O
C16506	C/C(=C\C(=O)O)CC/C=C(\C)CC[C@H](O)C(C)(C)O
C16507	COC(=O)/C=C(\C)CC/C=C(\C)CC[C@H](OP(=O)(O)O)C(C)(C)O
C16508	COC(=O)/C=C(\C)CC/C=C(\C)CC[C@H]1O[C@]1(C)CO
C16509	CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
C16511	N[C@@H](CCS(=O)(=O)O)C(=O)O
C16512	CCCCCCCCCCCCCCCC(=O)NCCO
C16513	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O
C16516	O/N=C(/S)Cc1c[nH]c2ccccc12
C16517	OC[C@H]1O[C@@H](S/C(Cc2c[nH]c3ccccc23)=N\O)[C@H](O)[C@@H](O)[C@@H]1O
C16518	N[C@@H](CS/C(Cc1c[nH]c2ccccc12)=N\O)C(=O)O
C16519	C=C(O[C@H]1C=C[C@H](C(=O)CCC(=O)O)[C@@H](C(=O)O)[C@@H]1O)C(=O)O
C16521	C=CC(=C)C
C16522	CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)O
C16523	CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)C[C@@H](N)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
C16524	CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](N)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
C16525	CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O
C16526	CCCCCCCC/C=C\CCCCCCCCCC(=O)O
C16527	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O
C16528	CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C16529	CCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C16530	CCCCCCCC/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C16531	CCCCCCCC/C=C\CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C16532	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C16533	CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O
C16540	C=Cc1c(C)c2n3c1/C=C1\N=C(/C=c4/c(C)c5c(n4[Mg]3)=C(C3=N/C(=C\2)[C@@H](C)[C@@H]3CCC(=O)O)[C@@H](C(=O)OC)C5=O)C(CC)=C1CO
C16541	C=Cc1c(C)c2n3c1/C=C1\N=C(/C=c4/c(C)c5c(n4[Mg]3)=C(C3=N/C(=C\2)[C@@H](C)[C@@H]3CCC(=O)O)[C@@H](C(=O)OC)C5=O)C(CC)=C1C=O
C16542	CCc1c2c(nc3ccc(OC(=O)N4CCC(NCCCCC(=O)O)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
C16543	CCc1c2c(nc3ccc(OC(=O)N4CCC(N)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
C16544	CC(O)/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
C16545	CC/C(=C(\c1ccccc1)c1ccc(OCC[N+](C)(C)[O-])cc1)c1ccccc1
C16546	CC/C(=C(\c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1
C16547	CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1
C16548	CC/C(=C(\c1ccccc1)c1ccc(OCCN)cc1)c1ccccc1
C16549	CNCCOc1ccc(/C(=C(\c2ccccc2)C(C)O)c2ccccc2)cc1
C16550	O=P1(NCCCl)NCCCO1
C16551	NP(=O)(OCCCO)N(CCCl)CCCl
C16552	ClCCNCCCl
C16553	O=P1(NCCCl)OCCC(O)N1CCCl
C16554	O=C1CCOP(=O)(NCCCl)N1CCCl
C16555	NP1(=O)OCCCN1CCCl
C16556	O=CCCOP(=O)(NCCCl)NCCCl
C16557	O=C(O)CCOP(=O)(NCCCl)NCCCl
C16558	O=P(NCCCl)(NCCCl)OCCCO
C16559	O=P(O)(NCCCl)NCCCl
C16560	CCN(CC)CC(=O)Nc1c(C)ccc(O)c1C
C16561	CCNCC(=O)Nc1c(C)cccc1C
C16562	NCCCNCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
C16563	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCNCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O
C16564	N[C@@H](CCC(=O)N[C@H]1CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)NCCCNCCCCNCCCNC(=O)CNC1=O)C(=O)O
C16565	NCCCCCNCCCN
C16566	NCCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O
C16567	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)NCCCCCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O)C(=O)O
C16568	N[C@@H](CCC(=O)N[C@H]1CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)NCCCNCCCCCNC(=O)CNC1=O)C(=O)O
C16569	Cc1cccc(C)c1NC(=O)CN
C16570	Cc1cc(O)cc(C)c1N
C16571	Cc1cccc(C(=O)O)c1N
C16572	CCNCC(=O)Nc1c(C)ccc(O)c1C
C16576	COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@@]341
C16577	COc1ccc2c3c1O[C@H]1[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341
C16578	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5
C16582	NC(=O)OCC(O)(COC(N)=O)c1ccccc1
C16583	O=C(O)CCC[C@@](O)(CC(=O)O)C(=O)O
C16584	NC(=O)OCC(COC(N)=O)c1ccc(O)cc1
C16586	NC(=O)OCC(CO)c1ccccc1
C16587	NC(=O)OCC(C=O)c1ccccc1
C16588	O=C(O)CCCCC(=O)C(=O)O
C16589	O=C(O)CCCCCC(=O)C(=O)O
C16590	O=CCCCCCC(=O)O
C16591	NC(=O)OCC(C(=O)O)c1ccccc1
C16592	C=C(C=O)c1ccccc1
C16593	O=C(O)CCCCCCS
C16594	C[C@@H](O)[C@H](NC(=O)CCCCCCS)C(=O)O
C16595	O=C1NC(O)C(c2ccccc2)CO1
C16596	O=C1NC(=O)C(c2ccccc2)CO1
C16597	O=C(O)CCC[C@H](C(=O)O)[C@@H](O)C(=O)O
C16598	O=C(O)CCCC[C@@](O)(CC(=O)O)C(=O)O
C16600	O=C(O)CCCC[C@H](C(=O)O)[C@@H](O)C(=O)O
C16601	NC(=O)N1c2ccccc2C=Cc2cc(O)ccc21
C16602	NC(=O)N1c2ccccc2C=Cc2ccc(O)cc21
C16603	NC(=O)N1c2ccccc2C=Cc2cc(O)c(O)cc21
C16604	Oc1ccc2c(c1)C=Cc1ccccc1N2
C16605	O=c1ccc2nc3ccccc3ccc-2c1
C16606	NC(=O)n1c2cc(=O)c(=O)cc-2ccc2ccccc21
C16607	C[N+](C)([O-])CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
C16608	CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
C16609	N#Cc1ccc2c(c1)COC2(CCCN)c1ccc(F)cc1
C16610	N#Cc1ccc2c(c1)COC2(CCC(=O)O)c1ccc(F)cc1
C16612	N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1
C16613	O=c1[nH]c(=S)c2[nH]c(=O)[nH]c2[nH]1
C16614	CSc1ncnc2nc[nH]c12
C16615	CSc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
C16616	O=P(O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O
C16617	O=P(O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O
C16618	O=c1[nH]c(=S)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1
C16619	Nc1nc(=S)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1
C16620	CSc1nc(N)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
C16621	Cn1cnc([N+](=O)[O-])c1
C16622	CC(=O)NNC(C)=O
C16623	O=C(O)CNC(=O)c1ccncc1
C16624	C/C(=N\NC(=O)c1ccncc1)C(=O)O
C16625	O=C(O)CC/C(=N\NC(=O)c1ccncc1)C(=O)O
C16630	O=C1NCC(F)C(=O)N1
C16631	NC(=O)NCC(F)C(=O)O
C16632	NCC(F)C(=O)O
C16633	O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1F
C16634	O=c1[nH]c(=O)n([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)cc1F
C16635	C[C@H]1O[C@@H](n2cc(F)c(N)nc2=O)[C@H](O)[C@@H]1O
C16640	CCCCCCCCCC(=O)[C@@H](O)CC
C16641	CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
C16643	CN1CC[C@]23c4c5ccc(O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
C16645	CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
C16648	C=CCC(CCC)C(=O)O
C16649	CCCC(CC(C)O)C(=O)O
C16650	CCCC(CCCO)C(=O)O
C16651	CCCC(C(=O)O)C(O)CC
C16652	CCCC(C(=O)O)C(=O)CC
C16653	CC/C=C(\CCC)C(=O)O
C16654	C/C=C\C(CCC)C(=O)O
C16655	CCCC(CC(C)=O)C(=O)O
C16656	C=C/C=C(\CCC)C(=O)O
C16657	CCCC(CC(=O)O)C(=O)O
C16658	CCCC(CCC(=O)O)C(=O)O
C16659	C/C=C1/N(C)C(C)CC1(c1ccccc1)c1ccccc1
C16660	CCC1=NC(C)CC1(c1ccccc1)c1ccccc1
C16661	CC[C@H](OC(C)=O)C(C[C@H](C)NC)(c1ccccc1)c1ccccc1
C16662	CC[C@H](OC(C)=O)C(C[C@H](C)N)(c1ccccc1)c1ccccc1
C16665	CCC(C)CCCCCCCCCCC(=O)O
C16666	COc1cc(CN)ccc1O
C16671	O=C(O)C1C=CCN=C1
C16673	NC(=O)C(N)CCC(=O)O
C16674	NC(=O)C(CCC(=O)O)NC=O
C16675	NCc1c[nH]c2nc(N)[nH]c(=O)c12
C16677	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1O
C16678	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1=O
C16679	CC(/C=C/C1=C(CO)CCCC1(C)C)=C\C=C\C(C)=C\C(=O)O
C16680	CC(/C=C/C12OC1(C)CCCC2(C)C)=C\C=C\C(C)=C\C(=O)O
C16681	CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C=O)C(C)(C)CCC1
C16682	CC1=C(/C=C/C(C)=C\C=C\C(C)=C\CO)C(C)(C)CCC1
C16683	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1=O
C16688	O=P(O)(O)OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
C16692	NC(=O)CC[C@H](NC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)O
C16693	CC(C)=CCc1cc(O)c(C)c(C)c1O
C16695	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(O)c(C)c(C)c1O
C16696	CC(C)CC(=O)NCCc1c[nH]cn1
C16697	O=C1CCN2CCCC[C@@H]12
C16698	CC(=O)N[C@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O[C@H](C)C(=O)O
C16699	O=C(O)[C@@H](CO)O[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H](O)[C@@H]1O
C16700	O=Cc1ccc(O)c(O)c1
C16701	Oc1ccc(CCNCc2ccc(O)c(O)c2)cc1
C16702	COc1ccc(CNCCc2ccc(O)cc2)cc1O
C16703	COc1ccc2c3c1O[C@H]1CC(=O)C=C[C@@]31CCNC2
C16704	COc1cc2c(c(O)c1OC)C(C)NCC2
C16705	COc1cc2c(c(OC)c1OC)C(C)NCC2
C16706	O=CCCc1ccc(O)cc1
C16707	COc1cc2c(cc1O)[C@H](CCc1cc(O)c(OC)c(OC)c1)N(C)CC2
C16708	COC1=C[C@@]23CCN(C)[C@@H](CCc4cc(O)c(OC)c(OC)c42)C3=CC1=O
C16709	COC1=C[C@@]23CCN(C)[C@@H](CCc4cc(OC)c(OC)c(OC)c42)C3=CC1=O
C16710	COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N(C)C=O)CC2
C16712	COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N)CC2
C16713	COc1cc2c3c(c1O)-c1c(cc(O)c(OC)c1OC)CCC3N(C)CC2
C16714	COc1cc2c3c(c1O)-c1c(cc(OC)c(OC)c1OC)CCC3N(C)CC2
C16716	O=c1cc(O)c2ccccc2[nH]1
C16719	C[C@H](N)[C@H](O)c1ccccc1
C16721	COc1c2c(nc3ccccc13)O[C@@H](C(C)(C)O)C2
C16723	C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3Cc4c([nH]c5ccccc5c4=O)[C@@H]3C[C@H]21
C16724	C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]21
C16725	C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N3Cc4cc5ccccc5nc4[C@@H]3C[C@H]21
C16726	C=C[C@H]1CN2CCC1C[C@@H]2C(=O)c1ccnc2ccccc12
C16727	C=C[C@H]1CN2CCC1C[C@H]2c1[nH]c2ccccc2c1CCO
C16728	C=C[C@H]1CN2CCC1C[C@@H]2C(=O)c1ccnc2ccc(OC)cc12
C16735	C=C[C@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1CC=O
C16737	O=C[C@H](O)[C@@H](O)[C@H](O)CC(=O)O
C16741	NC[C@H](O)CC[C@H](N)C(=O)O
C16753	COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1CCO[C@@H]1O2
C16754	COc1cc2c(c3oc(=O)c4c(c13)CCOC4=O)[C@@H]1CCO[C@@H]1O2
C16755	COc1cc2c(c3oc(=O)c4c(c13)CCOC4=O)[C@@H]1C=CO[C@@H]1O2
C16756	COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@]1(O)C=CO[C@@H]1O2
C16775	C=C(CCC=C(C)C)[C@@H]1CC=C(C)CC1
C16814	CC(C)=CCC/C(C)=C1\CC=C(C)CC1
C16826	CC(C)=CCC/C(C)=C/CC/C(C)=C\COP(=O)(O)OP(=O)(O)O
C16829	C=C1/C=C/C(C)(C)CCC/C(C)=C/CC1
C16842	CO[C@]1(NC(C)=O)CN(S(=O)(=O)O)C1=O
C16844	[OH]
C16845	O=NO[O-]
C16848	CC(=O)[C@@H](O)[C@H](O)C(=O)COP(=O)(O)O
C16850	CC(=O)[C@@H](O)[C@H](O)C[C@H](N)C(=O)O
C16911	C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O
C16930	C=CCc1ccc(O)cc1
C16933	C1=CCN=CC1
C16999	O=C(O)c1cccc(C(=O)CC[C@H]2O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](O)[C@@H]2O)c1
C17010	O=C(O)c1cccc(C(=O)CC[C@H]2OC(O)[C@H](O)[C@@H]2O)c1
C17017	O=C(O)c1ccc2c(c1)C(=O)CCC21OC(O)[C@H](O)[C@@H]1O
C17018	O=C(O)c1ccc2c(O)ccc(O)c2c1
C17055	CC1=C(C=O)C(C)(C)C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1
C17062	CC1=C(C=O)C(C)(C)CC=C1
C17148	CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
C17203	ONCCc1c[nH]c2ccccc12
C17209	O=C1C[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
C17210	CSCCC(O)(CC(=O)O)C(=O)O
C17211	CSCCCC(=O)C(=O)O
C17212	CSCCC(C(=O)O)C(O)C(=O)O
C17213	CSCCC[C@H](N)C(=O)O
C17214	CSCCCC(O)(CC(=O)O)C(=O)O
C17215	CSCCCC(C(=O)O)C(O)C(=O)O
C17216	CSCCCCC(=O)C(=O)O
C17217	CSCCCC[C@H](N)C(=O)O
C17218	CSCCCCC(O)(CC(=O)O)C(=O)O
C17219	CSCCCCC(C(=O)O)C(O)C(=O)O
C17220	CSCCCCCC(=O)C(=O)O
C17221	CSCCCCC[C@H](N)C(=O)O
C17222	CSCCCCCC(O)(CC(=O)O)C(=O)O
C17223	CSCCCCCC(C(=O)O)C(O)C(=O)O
C17224	CSCCCCCCC(=O)C(=O)O
C17225	CSCCCCCC[C@H](N)C(=O)O
C17226	CSCCCCCCC(O)(CC(=O)O)C(=O)O
C17227	CSCCCCCCC(C(=O)O)C(O)C(=O)O
C17228	CSCCCCCCCC(=O)C(=O)O
C17229	CSCCCCCCC[C@@H](N)C(=O)O
C17230	CSCCCCCCCC(O)(CC(=O)O)C(=O)O
C17231	CSCCCCCCCC(C(=O)O)C(O)C(=O)O
C17232	CSCCCCCCCCC(=O)C(=O)O
C17233	CSCCCCCCCC[C@@H](N)C(=O)O
C17235	N[C@@H](CCc1ccccc1)C(=O)O
C17236	O/N=C/CCc1ccccc1
C17237	N[C@@H](CS/C(Cc1ccccc1)=N\O)C(=O)O
C17238	N[C@@H](CS/C(Cc1ccc(O)cc1)=N\O)C(=O)O
C17239	O/N=C(\S)Cc1ccc(O)cc1
C17240	OC[C@H]1O[C@@H](S/C(Cc2ccc(O)cc2)=N\O)[C@H](O)[C@@H](O)[C@@H]1O
C17241	CSCCC/C=N/O
C17242	CSCCC/C(=N/O)SC[C@H](N)C(=O)O
C17243	CSCCC/C(S)=N\O
C17244	CSCCC/C(=N\O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C17245	CSCCCC/C=N/O
C17246	CSCCCCC/C=N/O
C17248	CSCCCC/C(=N/O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C17249	CSCCCCCC/C=N/O
C17250	CSCCCCCCC(=NOS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C17251	CSCCCCCCC/C=N/O
C17252	CSCCCCCCCC(=NOS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C17253	CSCCCCCCCC/C=N/O
C17254	CSCCCCCCCCC(=NOS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C17255	CC(C)C/C=N/O
